model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,best_epoch,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,hateval-women,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.5139729902737149,0.6720561880666245,0.5987433048416889,0.545516304347826,0.6377910124526259,0.4812091503267974,0.9454253611556982,0.390154968094804,0.8629032258064516,0.25206124852767964
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,waseem-racism,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.5402865129280223,0.5890828454661832,0.5375758000234969,0.832015065913371,0.17407407407407408,0.31543624161073824,0.12020460358056266,0.9064989517819706,0.8627294493216281,0.9549469964664311
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,evalita,davidson,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4293,4293,,0.5844310861569488,0.5933744689045402,0.5917471819645732,0.585,0.5998071359691417,0.5389948006932409,0.6760869565217391,0.569055036344756,0.6477541371158393,0.5074074074074074
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,waseem-sexism,davidson,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4293,4293,,0.5543158636849725,0.6472900480947096,0.5557907528205354,0.7781217750257998,0.2384887839433294,0.4950980392156863,0.15707620528771385,0.8701429434266157,0.7994820569737329,0.9545053003533569
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,davidson,founta_hateful_57k,TRAINING_PASSED,8,5,1e-05,32,44048,48341,,0.9233984241178486,0.9319706498951782,0.9156468531468531,0.9427549194991055,0.8848920863309353,0.9111111111111111,0.8601398601398601,0.9619047619047619,0.9528301886792453,0.9711538461538461
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,founta_hateful_57k,founta_hateful_57k,IN_TRAINING,8,5,1e-05,32,44048,48341,,0.7396338716060029,0.8041988190697194,0.70070372847632,0.942202074797315,0.5099778270509978,0.6521739130434783,0.4186893203883495,0.9692899161610079,0.9562237250959605,0.9827181365642904
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,ibereval,founta_hateful_57k,ZERO_SHOT,8,5,1e-05,32,44048,48341,,0.7081140350877193,0.7132818398280969,0.7050546785888059,0.7272727272727273,0.6333333333333333,0.6653696498054474,0.6042402826855123,0.7828947368421053,0.7611940298507462,0.8058690744920993
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-immigrant,founta_hateful_57k,ZERO_SHOT,8,5,1e-05,32,44048,48341,,0.5121298715687814,0.663044217191582,0.5613581126765711,0.6237491661107405,0.27877237851662406,0.7124183006535948,0.17329093799682035,0.7454873646209387,0.6136701337295691,0.9494252873563218
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-women,founta_hateful_57k,ZERO_SHOT,8,5,1e-05,32,44048,48341,,0.49907262205169434,0.669469065690073,0.5905503027828037,0.5353260869565217,0.6338329764453962,0.4755020080321285,0.9502407704654896,0.3643122676579926,0.8634361233480177,0.2308598351001178
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-racism,founta_hateful_57k,ZERO_SHOT,8,5,1e-05,32,44048,48341,,0.5468533834586466,0.5888240418533135,0.5421565615030772,0.8290018832391713,0.18928571428571428,0.3136094674556213,0.13554987212276215,0.9044210526315789,0.8640386162510056,0.9487632508833922
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,evalita,founta_hateful_57k,ZERO_SHOT_not_in_training_stream,8,5,1e-05,32,44048,48341,,0.5851221184025397,0.5957115299005787,0.5934782608695652,0.586,0.6042065009560229,0.5392491467576792,0.6869565217391305,0.5660377358490566,0.6521739130434783,0.5
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-sexism,founta_hateful_57k,ZERO_SHOT_not_in_training_stream,8,5,1e-05,32,44048,48341,,0.5614258833760013,0.6495280903457273,0.5604656562381505,0.7784657722738219,0.2529002320185615,0.4977168949771689,0.16951788491446346,0.869951534733441,0.8013392857142857,0.9514134275618374
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,davidson,ibereval,TRAINING_PASSED,8,6,1e-05,32,3817,52158,,0.934410200250313,0.950968992248062,0.9205091783216783,0.9516994633273703,0.9007352941176471,0.9496124031007752,0.8566433566433567,0.9680851063829787,0.9523255813953488,0.984375
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,founta_hateful_57k,ibereval,TRAINING_PASSED,8,6,1e-05,32,3817,52158,,0.7309428623085495,0.81496709639243,0.6863828385953106,0.9426379565861738,0.49228395061728397,0.6758474576271186,0.3871359223300971,0.9696017739998152,0.9540867351577416,0.9856297548605241
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,ibereval,ibereval,IN_TRAINING,8,6,1e-05,32,3817,52158,,0.7223035667280864,0.7330966334431278,0.7173224640860181,0.743801652892562,0.6450381679389313,0.7012448132780082,0.5971731448763251,0.7995689655172413,0.7649484536082474,0.837471783295711
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,hateval-immigrant,ibereval,ZERO_SHOT,8,6,1e-05,32,3817,52158,,0.4923433621947292,0.6699961003970505,0.5525766131242805,0.6184122748498999,0.2393617021276596,0.7317073170731707,0.14308426073131955,0.7453250222617988,0.6082848837209303,0.9620689655172414
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,hateval-women,ibereval,ZERO_SHOT,8,6,1e-05,32,3817,52158,,0.526662117754092,0.6738651374578457,0.605758450599043,0.5543478260869565,0.6411378555798687,0.4863070539419087,0.9406099518459069,0.4121863799283154,0.8614232209737828,0.270906949352179
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,waseem-racism,ibereval,ZERO_SHOT,8,6,1e-05,32,3817,52158,,0.5283467288911935,0.5791243754612211,0.5295541015607349,0.8327683615819209,0.14942528735632185,0.29770992366412213,0.09974424552429667,0.9072681704260651,0.8605388272583201,0.9593639575971732
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,evalita,ibereval,ZERO_SHOT_not_in_training_stream,8,6,1e-05,32,3817,52158,,0.5878664687358703,0.5939035663893348,0.5932367149758454,0.588,0.5952848722986247,0.543010752688172,0.658695652173913,0.5804480651731161,0.6447963800904978,0.5277777777777778
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,6,1e-05,32,3817,52158,,0.554468757856466,0.6618482620320856,0.5565498106820392,0.781905744754042,0.236144578313253,0.5240641711229946,0.15241057542768274,0.872792937399679,0.7996323529411765,0.9606890459363958
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,davidson,hateval-immigrant,TRAINING_PASSED,8,5,1e-05,32,4500,56658,,0.8934613281974892,0.878660225517276,0.9130791083916083,0.9150268336314848,0.8455284552845529,0.790273556231003,0.9090909090909091,0.9413942011104257,0.9670468948035488,0.9170673076923077
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,founta_hateful_57k,hateval-immigrant,TRAINING_PASSED,8,5,1e-05,32,4500,56658,,0.745854355937069,0.7408856333730565,0.7510950484251455,0.9307819719292127,0.5290628706998813,0.5174013921113689,0.5412621359223301,0.9626458411742567,0.9643698746347441,0.960927960927961
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,ibereval,hateval-immigrant,TRAINING_PASSED,8,5,1e-05,32,4500,56658,,0.7628070175438597,0.762168208937051,0.7747967998468521,0.7672176308539945,0.7304625199362041,0.6656976744186046,0.8091872791519434,0.7951515151515152,0.8586387434554974,0.7404063205417607
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,5,1e-05,32,4500,56658,,0.6650087543679495,0.6675456806747835,0.663706302651536,0.6771180787191461,0.6013179571663921,0.6239316239316239,0.5802861685214626,0.7286995515695067,0.7111597374179431,0.7471264367816092
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,hateval-women,hateval-immigrant,ZERO_SHOT,8,5,1e-05,32,4500,56658,,0.43072720015282995,0.6615442278860569,0.5562251501624988,0.49252717391304346,0.6182933060807358,0.4535232383808096,0.971107544141252,0.24316109422492402,0.8695652173913043,0.1413427561837456
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,waseem-racism,hateval-immigrant,ZERO_SHOT,8,5,1e-05,32,4500,56658,,0.6112871561786484,0.6175169439463787,0.6063194174581801,0.8139359698681733,0.33062330623306235,0.3515850144092219,0.31202046035805625,0.8919510061242345,0.8834488734835355,0.9006183745583038
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,evalita,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,5,1e-05,32,4500,56658,,0.5293659086762535,0.5811045572074984,0.5646537842190016,0.546,0.6178451178451179,0.5041208791208791,0.7978260869565217,0.4408866995073892,0.6580882352941176,0.3314814814814815
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,5,1e-05,32,4500,56658,,0.6489130434782608,0.675346264564041,0.6358208678401266,0.783969728242174,0.4311594202898551,0.5162689804772235,0.3701399688958009,0.8666666666666667,0.8344235486508585,0.9015017667844523
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,davidson,hateval-women,TRAINING_PASSED,8,8,1e-05,32,4500,61158,,0.9241368539531577,0.9357583666968967,0.9139532342657343,0.943649373881932,0.8856624319419237,0.9207547169811321,0.8531468531468531,0.9626112759643917,0.9507620164126612,0.9747596153846154
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,founta_hateful_57k,hateval-women,TRAINING_PASSED,8,8,1e-05,32,4500,61158,,0.734835876098012,0.8134852223182474,0.6915152725458924,0.9428123093017173,0.5,0.6721311475409836,0.39805825242718446,0.9696717521960241,0.9548392970955113,0.9849722926646004
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,ibereval,hateval-women,TRAINING_PASSED,8,8,1e-05,32,4500,61158,,0.7444856308413619,0.7565843621399176,0.7387193006245563,0.7644628099173554,0.6730401529636711,0.7333333333333333,0.6219081272084805,0.8159311087190527,0.779835390946502,0.8555304740406321
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,hateval-immigrant,hateval-women,TRAINING_PASSED,8,8,1e-05,32,4500,61158,,0.5817569539980549,0.6810309816662798,0.602634175757908,0.6537691794529686,0.40820980615735464,0.7217741935483871,0.2845786963434022,0.7553041018387553,0.6402877697841727,0.9206896551724137
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,hateval-women,hateval-women,IN_TRAINING,8,8,1e-05,32,4500,61158,,0.5424824711378743,0.6776503880039675,0.6151293089594594,0.5658967391304348,0.6459833795013851,0.49323181049069376,0.9357945425361156,0.43898156277436345,0.8620689655172413,0.2944640753828033
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,waseem-racism,hateval-women,ZERO_SHOT,8,8,1e-05,32,4500,61158,,0.5514602382952694,0.6012149298597195,0.5456438144469649,0.8331450094161958,0.19600725952813067,0.3375,0.13810741687979539,0.906913217062408,0.8649298597194389,0.9531802120141343
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,evalita,hateval-women,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,61158,,0.5835185474408416,0.5919337161178453,0.590499194847021,0.584,0.597678916827853,0.5383275261324042,0.6717391304347826,0.5693581780538303,0.6455399061032864,0.5092592592592593
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,waseem-sexism,hateval-women,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,61158,,0.5590652699435938,0.6539935587761675,0.5591220207837598,0.7798417612659099,0.24705882352941178,0.5072463768115942,0.16329704510108864,0.871071716357776,0.8007407407407408,0.9549469964664311
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,davidson,waseem-racism,TRAINING_PASSED,8,6,1e-05,32,10192,71350,,0.9230266102103343,0.9339987292174097,0.9133522727272727,0.9427549194991055,0.8840579710144928,0.9172932330827067,0.8531468531468531,0.9619952494061758,0.9507042253521126,0.9735576923076923
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,founta_hateful_57k,waseem-racism,TRAINING_PASSED,8,6,1e-05,32,10192,71350,,0.7362373519206411,0.8149319634024668,0.6927758263643252,0.9430738383750327,0.5026656511805027,0.6748466257668712,0.40048543689320387,0.9698090526607795,0.9550173010380623,0.9850662158354466
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,ibereval,waseem-racism,TRAINING_PASSED,8,6,1e-05,32,10192,71350,,0.7444856308413619,0.7565843621399176,0.7387193006245563,0.7644628099173554,0.6730401529636711,0.7333333333333333,0.6219081272084805,0.8159311087190527,0.779835390946502,0.8555304740406321
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,6,1e-05,32,10192,71350,,0.582342073565406,0.6779322289825465,0.6024998629461104,0.6531020680453635,0.41043083900226757,0.7154150197628458,0.287758346581876,0.7542533081285444,0.6404494382022472,0.9172413793103448
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,hateval-women,waseem-racism,TRAINING_PASSED,8,6,1e-05,32,10192,71350,,0.540752054333801,0.6767548798798799,0.6139514526579283,0.5645380434782609,0.6452684006640841,0.49239864864864863,0.9357945425361156,0.436235708003518,0.8611111111111112,0.2921083627797409
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,waseem-racism,waseem-racism,IN_TRAINING,8,6,1e-05,32,10192,71350,,0.5577375113365045,0.6078044601063959,0.5503172078479571,0.8338983050847457,0.20825852782764812,0.3493975903614458,0.1483375959079284,0.9072164948453608,0.866211329851346,0.9522968197879859
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,6,1e-05,32,10192,71350,,0.580486095466947,0.589002557544757,0.58756038647343,0.581,0.5951690821256038,0.5356521739130434,0.6695652173913044,0.5658031088082901,0.6423529411764706,0.5055555555555555
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,6,1e-05,32,10192,71350,,0.5593244584885719,0.655261625503679,0.5593428688402969,0.7801857585139319,0.24734982332155478,0.5097087378640777,0.16329704510108864,0.8712990936555891,0.8008145131432802,0.9553886925795053
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,evalita,evalita,IN_TRAINING,8,8,1e-05,32,4799,4799,,0.826353862723193,0.82589487856579,0.827415458937198,0.827,0.8157614483493077,0.7995824634655533,0.8326086956521739,0.8369462770970783,0.8522072936660269,0.8222222222222222
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,waseem-racism,evalita,ZERO_SHOT,8,8,1e-05,32,4799,4799,,0.4741532976827094,0.4923457786670911,0.49847891607096056,0.8338983050847457,0.0392156862745098,0.1323529411764706,0.023017902813299233,0.9090909090909091,0.8523386161577117,0.973939929328622
